308,1,"Walhekar wadi Corner",10,35,TRUE
308,1,"Chinchwad Gao",11,36,TRUE
308,1,"Chinchwad Gao Corner",11,37,TRUE
308,1,"Chinchwade Farm",11,38,TRUE
308,1,"Aher Garden",11,39,TRUE
308,1,"Walhekar Wadi",12,40,TRUE
308,1,"D.Y.Patil college Corner",12,41,TRUE
308,1,"Water Supply",12,42,TRUE
308,1,"Ravet",13,43,TRUE
308,1,"Bhondve House",13,44,TRUE
308,1,"Vitbhatti",13,45,TRUE
308,1,"Malawale Nagar",14,46,TRUE
308,1,"Kiwale Phata",14,47,TRUE
308,1,"Indraprabha",15,48,TRUE
308,1,"Shitalanagar",15,49,TRUE
308,1,"Corporation school",15,50,TRUE
308,1,"Mamurdi",16,51,TRUE
308,2,"Mamurdi",1,1,FALSE
308,2,"Corporation school",2,2,FALSE
308,2,"Shitalanagar",2,3,FALSE
308,2,"Indraprabha",2,4,FALSE
308,2,"Kiwale Phata",3,5,FALSE
308,2,"Malawale Nagar",3,6,FALSE
308,2,"Vitbhatti",3,7,FALSE
308,2,"Bhondve House",3,8,FALSE
308,2,"Ravet",4,9,FALSE
308,2,"Water Supply",5,10,FALSE
308,2,"D.Y.Patil college Corner",5,11,FALSE
308,2,"Walhekar Wadi",5,12,FALSE
308,2,"Aher Garden",5,13,FALSE
308,2,"Chinchwade Farm",5,14,FALSE
308,2,"Chinchwad Gao Corner",5,15,FALSE
308,2,"Chinchwad Gao",5,16,FALSE
